Unnamed: 0,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_doordash_pm_Raw_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_doordash_pm_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_apple_pm_Raw_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_apple_pm_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_samsara_pm_Raw_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_samsara_pm_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_yelp_pm_Raw_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_yelp_pm_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_match_pm_Raw_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_match_pm_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_i2c_ux_Raw_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_i2c_ux_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_adobe_ux_Raw_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_adobe_ux_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_amazon_ux_Raw_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_amazon_ux_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_rowan_ux_Raw_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_rowan_ux_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_google_ux_Raw_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_google_ux_Score
12488,0.4978516,0.7489258,0.6143099,0.80715495,0.5116936,0.7558468,0.5120492,0.7560246,0.52149844,0.7607492,0.5137283,0.7568642,0.5398184,0.7699092,0.5685699,0.78428495,0.62805593,0.81402797,0.5787378,0.78936887
12489,0.5727968,0.7863984,0.56433785,0.7821689,0.6065383,0.80326915,0.49906778,0.7495339,0.535903,0.7679515,0.5949441,0.79747206,0.55684507,0.77842253,0.6013995,0.8006997,0.5595947,0.7797973,0.5615429,0.7807715
12490,0.59276277,0.79638135,0.58924174,0.7946209,0.608124,0.804062,0.57428944,0.7871447,0.58038473,0.79019237,0.5915543,0.79577714,0.5895375,0.79476875,0.60147136,0.8007357,0.6406814,0.8203407,0.60906756,0.8045338
12491,0.6983737,0.84918684,0.6756904,0.8378452,0.68027776,0.8401389,0.6382309,0.81911546,0.64168876,0.8208444,0.69546616,0.8477331,0.6398323,0.8199161,0.70082366,0.85041183,0.6967671,0.84838355,0.69974923,0.8498746
12492,0.5447861,0.77239305,0.541403,0.7707015,0.5579477,0.7789738,0.5222451,0.7611226,0.5111094,0.7555547,0.5203298,0.76016486,0.46409136,0.73204565,0.5633155,0.78165776,0.5412817,0.77064085,0.47335768,0.73667884
12493,0.5612334,0.7806167,0.5206325,0.76031625,0.5658378,0.78291893,0.5221653,0.76108265,0.48868066,0.7443403,0.58353907,0.7917695,0.5092089,0.75460446,0.5735997,0.78679985,0.5936045,0.7968023,0.56230044,0.7811502
12494,0.6531166,0.8265583,0.6658046,0.8329023,0.6808418,0.8404209,0.6486887,0.82434434,0.63230896,0.8161545,0.6445002,0.8222501,0.6795374,0.8397687,0.663725,0.8318625,0.7312931,0.86564654,0.7120443,0.8560221
12495,0.7112478,0.8556239,0.6969615,0.84848076,0.6695045,0.83475226,0.6225317,0.8112658,0.68207026,0.8410351,0.77046293,0.8852315,0.67358106,0.83679056,0.76213175,0.88106585,0.7510117,0.87550586,0.7626202,0.8813101
12496,0.65312415,0.82656205,0.62330556,0.8116528,0.64681864,0.8234093,0.577576,0.78878796,0.60984606,0.80492306,0.62225014,0.81112504,0.5325535,0.7662767,0.6482732,0.8241366,0.68730426,0.8436521,0.6218543,0.81092715
12497,0.6719721,0.835986,0.65101326,0.8255066,0.6898682,0.8449341,0.62549937,0.8127497,0.6450529,0.82252645,0.6677977,0.83389884,0.6075871,0.80379355,0.6873935,0.8436967,0.6531937,0.82659686,0.65991056,0.8299553
12498,0.69986343,0.8499317,0.7606081,0.88030404,0.68903464,0.84451735,0.66872644,0.8343632,0.67517066,0.83758533,0.6764025,0.8382013,0.67867446,0.8393372,0.7260594,0.8630297,0.75225115,0.8761256,0.7178674,0.8589337
12499,0.6747769,0.83738846,0.66512704,0.8325635,0.69058025,0.8452901,0.56211656,0.7810583,0.68567985,0.84283996,0.6997575,0.8498788,0.6857718,0.8428859,0.7103164,0.8551582,0.65208006,0.82604,0.6965326,0.8482663
12500,0.7388835,0.86944175,0.71398795,0.856994,0.6984263,0.8492131,0.6076565,0.80382824,0.7344582,0.8672291,0.7127861,0.85639304,0.72648925,0.86324465,0.7380726,0.8690363,0.6992259,0.84961295,0.71718395,0.858592
12501,0.3571747,0.6785873,0.35475367,0.67737687,0.34742293,0.6737115,0.34889612,0.6744481,0.3360502,0.66802514,0.29639965,0.6481998,0.32450545,0.6622527,0.30144274,0.6507214,0.32983473,0.66491735,0.29195285,0.6459764
12502,0.6056191,0.80280954,0.6369041,0.81845206,0.63754964,0.8187748,0.5662719,0.78313595,0.6248816,0.8124408,0.5611161,0.78055805,0.5750179,0.78750896,0.6375127,0.81875634,0.59259856,0.7962993,0.5790037,0.78950185
12503,0.60802156,0.80401075,0.5391135,0.76955676,0.612566,0.806283,0.5141362,0.7570681,0.5412015,0.77060074,0.6606144,0.8303072,0.52556986,0.76278496,0.5989466,0.7994733,0.6500738,0.8250369,0.6046276,0.8023138
12504,0.6395764,0.8197882,0.61347204,0.806736,0.68002903,0.8400145,0.63502955,0.8175148,0.5859482,0.7929741,0.53614676,0.7680734,0.47325477,0.7366274,0.6528437,0.82642186,0.54239076,0.7711954,0.5055146,0.7527573
12505,0.61067533,0.80533767,0.5915091,0.79575455,0.6308135,0.81540674,0.547323,0.7736615,0.5702951,0.78514755,0.6133045,0.80665225,0.5118212,0.75591063,0.60183257,0.8009163,0.6205647,0.81028235,0.5832734,0.7916367
12506,0.6715646,0.8357823,0.6867965,0.8433982,0.68323684,0.8416184,0.6261223,0.8130611,0.6503443,0.8251722,0.63546336,0.8177317,0.65947676,0.8297384,0.65994745,0.8299737,0.67152715,0.8357636,0.674957,0.8374785
12507,0.6132368,0.8066184,0.6459377,0.82296884,0.69380116,0.8469006,0.57205486,0.78602743,0.65057266,0.8252863,0.59303457,0.79651725,0.6263387,0.81316936,0.6280155,0.81400776,0.62850326,0.81425166,0.6436688,0.8218344
12508,0.7239279,0.861964,0.6287044,0.8143522,0.6531374,0.8265687,0.5540437,0.7770219,0.6502824,0.8251412,0.6410532,0.8205266,0.52923083,0.7646154,0.63195616,0.81597805,0.5725926,0.7862963,0.5829979,0.79149896
12509,0.6564709,0.82823545,0.6383037,0.8191519,0.71930814,0.85965407,0.5934366,0.7967183,0.5995469,0.79977345,0.61605275,0.8080264,0.5270493,0.76352465,0.65293753,0.82646877,0.6593007,0.82965034,0.60764825,0.8038241
12510,0.5082502,0.7541251,0.53696406,0.768482,0.51827806,0.75913906,0.5107166,0.75535834,0.47463632,0.73731816,0.54685754,0.7734288,0.54206,0.77103,0.5398132,0.76990664,0.6035975,0.80179876,0.59214723,0.7960736
12511,0.6048902,0.8024451,0.5609625,0.7804812,0.54832375,0.7741619,0.50701624,0.7535081,0.55419075,0.7770954,0.64740175,0.8237009,0.58289564,0.7914478,0.5884526,0.7942263,0.63428706,0.81714356,0.6174517,0.80872583
12512,0.5904366,0.7952183,0.6208431,0.8104216,0.5196365,0.75981826,0.5627245,0.78136224,0.5847639,0.79238194,0.54439974,0.77219987,0.59278107,0.79639053,0.6072084,0.8036042,0.6433851,0.8216926,0.60639954,0.80319977
12513,0.67067254,0.83533627,0.60548,0.80274,0.65201473,0.82600737,0.57474124,0.7873706,0.60624576,0.8031229,0.6582613,0.82913065,0.56079555,0.7803978,0.6453164,0.8226582,0.6369144,0.8184572,0.63282,0.81641
12514,0.7182753,0.85913765,0.70571864,0.8528593,0.706723,0.8533615,0.6169592,0.8084796,0.7092692,0.85463464,0.7126751,0.85633755,0.61710143,0.8085507,0.7358366,0.8679183,0.65101415,0.82550704,0.65835744,0.8291787
12515,0.72594684,0.86297345,0.72486544,0.8624327,0.7006452,0.8503226,0.64858556,0.8242928,0.7057618,0.8528809,0.6842178,0.8421089,0.65571237,0.8278562,0.75489503,0.8774475,0.72523767,0.8626188,0.6933315,0.84666574
12516,0.71345675,0.8567284,0.698473,0.8492365,0.7280636,0.8640318,0.645632,0.822816,0.7068974,0.8534487,0.6689484,0.8344742,0.66764873,0.8338244,0.714918,0.857459,0.69237584,0.84618795,0.7027858,0.85139287
12518,0.6711564,0.8355782,0.7303035,0.86515176,0.6880017,0.8440008,0.63688266,0.81844133,0.691145,0.8455725,0.7117481,0.85587406,0.69839543,0.84919775,0.7452403,0.8726201,0.7412268,0.8706134,0.7500739,0.87503695
12519,0.60284543,0.8014227,0.6005019,0.80025095,0.6281946,0.8140973,0.5166497,0.75832486,0.5246515,0.76232576,0.49267054,0.74633527,0.45246068,0.7262303,0.5423919,0.77119595,0.51993126,0.75996566,0.49478954,0.7473948
12520,0.67667603,0.838338,0.6409092,0.8204546,0.6200317,0.81001586,0.61684215,0.8084211,0.62995756,0.8149788,0.6737729,0.8368864,0.6053512,0.8026756,0.6601417,0.83007085,0.61959577,0.8097979,0.66520166,0.83260083
12521,0.70037985,0.8501899,0.6720022,0.8360011,0.6856763,0.84283817,0.6010364,0.8005182,0.66396976,0.8319849,0.6561302,0.8280651,0.63001585,0.8150079,0.68015593,0.840078,0.6515697,0.82578486,0.6768463,0.83842313
12523,0.6219288,0.8109644,0.6491499,0.82457495,0.61721414,0.8086071,0.61358273,0.80679137,0.57081527,0.78540766,0.59881306,0.7994065,0.584314,0.792157,0.639361,0.8196805,0.65625274,0.8281264,0.6618707,0.83093536
12525,0.8286138,0.9143069,0.7374169,0.8687085,0.78846335,0.8942317,0.69661856,0.8483093,0.80150753,0.90075374,0.76392066,0.88196033,0.72786295,0.8639315,0.7859169,0.89295846,0.722966,0.861483,0.7433479,0.87167394
12526,0.76996106,0.88498056,0.69495475,0.8474774,0.7013243,0.8506621,0.66314554,0.8315728,0.7066561,0.85332805,0.7720935,0.88604677,0.69684863,0.8484243,0.7429074,0.8714537,0.71994776,0.8599739,0.7605628,0.8802814
12527,0.75133365,0.87566686,0.69573855,0.8478693,0.6812781,0.84063905,0.6209565,0.8104782,0.68670905,0.8433545,0.75434744,0.8771737,0.6388444,0.8194222,0.7191612,0.85958064,0.6874727,0.84373635,0.6938429,0.84692144
12528,0.6244533,0.81222665,0.5891689,0.79458445,0.65707004,0.828535,0.5333942,0.7666971,0.569286,0.784643,0.6460911,0.82304555,0.5288068,0.7644034,0.6204158,0.8102079,0.6339834,0.8169917,0.5948051,0.79740256
12529,0.76631725,0.8831586,0.64908284,0.82454145,0.6969347,0.84846735,0.5793616,0.78968084,0.7135114,0.85675573,0.7176816,0.8588408,0.6180533,0.80902666,0.70269513,0.85134757,0.5880269,0.79401344,0.6595155,0.82975775
12530,0.5038379,0.7519189,0.467673,0.73383653,0.4642433,0.73212165,0.45204553,0.7260228,0.41223133,0.70611566,0.44779444,0.7238972,0.38783187,0.69391596,0.44116345,0.7205817,0.42377156,0.7118858,0.4400084,0.7200042
12531,0.48441646,0.74220824,0.5392015,0.76960075,0.5634042,0.7817021,0.43222696,0.71611345,0.50326115,0.75163054,0.51055497,0.7552775,0.5137056,0.7568528,0.5199162,0.7599581,0.5417044,0.7708522,0.54108214,0.7705411
12532,0.719915,0.85995746,0.6265961,0.81329805,0.6580624,0.8290312,0.55780834,0.7789042,0.64954066,0.82477033,0.701921,0.8509605,0.5967137,0.7983569,0.6453199,0.82265997,0.6189188,0.8094594,0.6561793,0.82808965
12533,0.6542444,0.8271222,0.6617349,0.8308674,0.67696124,0.8384806,0.57785475,0.7889274,0.647369,0.8236845,0.67077076,0.8353854,0.68250835,0.8412542,0.69442487,0.84721243,0.6862066,0.8431033,0.6859789,0.84298944
12565,0.7278634,0.86393166,0.7115706,0.8557853,0.7124806,0.8562403,0.64286375,0.8214319,0.675959,0.8379795,0.7055632,0.8527816,0.639308,0.819654,0.730115,0.86505747,0.7046076,0.8523038,0.7148472,0.8574236
12656,0.6818695,0.84093475,0.7232271,0.8616135,0.6307371,0.81536853,0.6228862,0.8114431,0.6886902,0.8443451,0.65719455,0.8285973,0.6556178,0.82780886,0.71938956,0.8596948,0.6949774,0.8474887,0.68055713,0.84027857
12674,0.68741405,0.843707,0.6958909,0.84794545,0.70817876,0.8540894,0.6245316,0.8122658,0.6676874,0.8338437,0.68457013,0.84228504,0.63503635,0.8175182,0.70591545,0.8529577,0.6670548,0.8335274,0.6766974,0.8383487
12687,0.65703434,0.8285172,0.66471887,0.83235943,0.5859654,0.7929827,0.61625516,0.8081276,0.62709486,0.81354743,0.64056563,0.8202828,0.6462388,0.8231194,0.65589786,0.8279489,0.66274905,0.8313745,0.6586993,0.82934964
12736,0.711664,0.855832,0.6548374,0.8274187,0.5973835,0.79869175,0.644749,0.82237446,0.6414031,0.82070154,0.60753274,0.80376637,0.6400083,0.8200041,0.6730157,0.83650786,0.66998625,0.8349931,0.65063614,0.8253181
13078,0.69074607,0.84537303,0.678614,0.839307,0.66500473,0.83250237,0.64593047,0.82296526,0.68446076,0.8422304,0.66772956,0.8338648,0.64050555,0.8202528,0.7008755,0.85043776,0.6498951,0.82494754,0.6574837,0.82874185
13080,0.71595633,0.85797817,0.6859432,0.84297156,0.70432913,0.85216457,0.6507517,0.82537585,0.6361876,0.8180938,0.6298754,0.8149377,0.5401164,0.7700582,0.68443525,0.8422176,0.66300607,0.83150303,0.62873125,0.8143656
13146,0.71342963,0.85671484,0.73997986,0.86998993,0.65299964,0.8264998,0.67906594,0.839533,0.671438,0.835719,0.65395266,0.8269763,0.6651578,0.8325789,0.70601153,0.85300577,0.77087784,0.8854389,0.7414498,0.8707249
13147,0.7265646,0.8632823,0.6946236,0.8473118,0.6568364,0.8284182,0.6490412,0.8245206,0.6817934,0.8408967,0.5991298,0.7995649,0.62264085,0.8113204,0.6610706,0.8305353,0.6558993,0.82794964,0.64880246,0.82440126
13148,0.7120742,0.85603714,0.61566263,0.8078313,0.6806404,0.8403202,0.5825021,0.79125106,0.68002826,0.8400141,0.61028516,0.8051426,0.5452318,0.7726159,0.67339444,0.8366972,0.5392591,0.76962954,0.5592897,0.77964485
13149,0.69852304,0.8492615,0.69713587,0.84856796,0.6442021,0.82210106,0.62642246,0.8132112,0.7101079,0.85505396,0.6750134,0.8375067,0.68147767,0.84073883,0.6925936,0.8462968,0.7010683,0.85053414,0.7184714,0.8592357
13150,0.7468172,0.87340856,0.7667668,0.8833834,0.7491691,0.87458456,0.6899799,0.84498996,0.7592514,0.8796257,0.7255595,0.86277974,0.7540583,0.8770292,0.7627926,0.8813963,0.7314006,0.8657003,0.7586814,0.8793407
13196,0.6024292,0.8012146,0.6311784,0.8155892,0.5709989,0.78549945,0.5396108,0.76980543,0.54975075,0.7748754,0.48469228,0.74234617,0.49639112,0.7481955,0.5273732,0.7636866,0.56045806,0.78022903,0.49134687,0.7456734
13382,0.67554927,0.83777463,0.6627152,0.8313576,0.6578151,0.82890755,0.61234856,0.8061743,0.640207,0.8201035,0.64382637,0.8219132,0.6344136,0.8172068,0.65681636,0.8284082,0.63968205,0.819841,0.65571797,0.827859
13461,0.5756662,0.7878331,0.60540307,0.80270153,0.5681051,0.78405255,0.5449977,0.77249885,0.56257784,0.7812889,0.5481504,0.7740752,0.61015606,0.805078,0.57674485,0.7883724,0.60800886,0.80400443,0.5886626,0.7943313
13475,0.6871081,0.843554,0.68788373,0.84394187,0.6653155,0.83265775,0.591818,0.795909,0.6545001,0.82725006,0.64521277,0.8226064,0.62995195,0.814976,0.6805594,0.8402797,0.64291644,0.8214582,0.661041,0.8305205
13477,0.7329517,0.8664758,0.65126663,0.8256333,0.6873661,0.84368306,0.5949986,0.7974993,0.6828586,0.8414293,0.7503021,0.87515104,0.66819406,0.834097,0.71342504,0.8567125,0.63163173,0.81581587,0.71723413,0.85861707
13537,0.7198826,0.8599413,0.6942904,0.8471452,0.74285454,0.8714273,0.6797763,0.83988816,0.67466974,0.8373349,0.65610856,0.8280543,0.6229178,0.8114589,0.70242965,0.8512148,0.629303,0.8146515,0.6689189,0.8344594
13893,0.6006336,0.8003168,0.58581614,0.7929081,0.59383357,0.7969168,0.57452214,0.78726107,0.56869614,0.7843481,0.4536898,0.7268449,0.41809025,0.7090451,0.5524126,0.7762063,0.45897025,0.72948515,0.4330359,0.7165179
13897,0.6010373,0.80051863,0.55831575,0.7791579,0.5344401,0.76722,0.53799695,0.7689985,0.5153637,0.75768185,0.44560546,0.72280276,0.43908554,0.71954274,0.53371924,0.76685965,0.54559016,0.7727951,0.44377488,0.72188747
14744,0.70369303,0.8518465,0.61833173,0.80916584,0.6482301,0.82411504,0.6255908,0.8127954,0.5874038,0.7937019,0.64921063,0.82460535,0.55394137,0.7769707,0.6264467,0.81322336,0.6392808,0.8196404,0.64812994,0.82406497
14862,0.72237813,0.86118907,0.6741855,0.83709276,0.68260276,0.8413014,0.66859186,0.8342959,0.68578255,0.8428913,0.6340012,0.8170006,0.58991337,0.7949567,0.7099739,0.8549869,0.6406759,0.82033795,0.6285255,0.81426275
14882,0.78290105,0.8914505,0.7794361,0.88971806,0.72591805,0.862959,0.6970405,0.8485203,0.765262,0.882631,0.68274105,0.8413705,0.6631322,0.8315661,0.7565085,0.8782543,0.7027272,0.8513636,0.69614124,0.8480706
14890,0.72633535,0.86316764,0.66888714,0.83444357,0.63693273,0.81846637,0.599611,0.7998055,0.68824947,0.84412473,0.71015316,0.85507655,0.6202502,0.8101251,0.7372227,0.86861134,0.66137075,0.8306854,0.6768036,0.8384018
14906,0.5887402,0.7943701,0.5615125,0.78075624,0.5417823,0.7708912,0.5713752,0.78568757,0.5407586,0.7703793,0.49967623,0.7498381,0.5205343,0.76026714,0.5477736,0.7738868,0.57113016,0.7855651,0.5407827,0.77039135
14907,0.5796269,0.78981346,0.62045944,0.8102297,0.5665419,0.78327096,0.5456813,0.7728406,0.62376845,0.8118842,0.6316284,0.8158142,0.64972264,0.8248613,0.65961665,0.82980835,0.66212213,0.83106107,0.68319917,0.8415996
14914,0.6123269,0.80616343,0.53594345,0.76797175,0.5063769,0.7531885,0.50276625,0.7513831,0.55167013,0.77583504,0.5212158,0.7606079,0.45566028,0.7278302,0.5329781,0.766489,0.47912323,0.7395616,0.4639343,0.73196715
14916,0.65198827,0.82599413,0.7058131,0.8529066,0.6246238,0.8123119,0.6258476,0.8129238,0.6336285,0.81681424,0.5773567,0.78867835,0.6201452,0.8100726,0.6492423,0.82462114,0.65418077,0.8270904,0.6287385,0.81436926
14930,0.76305306,0.8815265,0.6938658,0.8469329,0.71826017,0.8591301,0.6127622,0.8063811,0.7379653,0.8689827,0.7760763,0.88803816,0.6919874,0.8459937,0.74333847,0.87166923,0.70763755,0.8538188,0.72980505,0.8649025
14932,0.58071816,0.7903591,0.6261347,0.8130673,0.614079,0.8070395,0.5097052,0.7548526,0.57155955,0.7857798,0.58346677,0.7917334,0.5458417,0.77292085,0.6197047,0.80985236,0.6336756,0.8168378,0.6000593,0.80002964
14939,0.64338875,0.8216944,0.61522055,0.8076103,0.6329318,0.8164659,0.53180104,0.7659005,0.6384008,0.8192004,0.7086345,0.85431725,0.66646075,0.8332304,0.65601456,0.8280073,0.6525827,0.8262913,0.7059607,0.8529804
14947,0.695588,0.847794,0.6620112,0.8310056,0.64623904,0.8231195,0.6003264,0.8001632,0.6517906,0.8258953,0.6743802,0.8371901,0.6151446,0.8075723,0.66203576,0.83101785,0.6645862,0.8322931,0.6677392,0.8338696
15180,0.6193216,0.8096608,0.5820787,0.79103935,0.6306498,0.8153249,0.5849874,0.7924937,0.54149103,0.7707455,0.53634787,0.76817393,0.4620257,0.7310128,0.53336257,0.7666813,0.5706308,0.7853154,0.52772486,0.76386243
15240,0.6549407,0.82747036,0.61723995,0.80862,0.59213334,0.79606664,0.5547937,0.77739686,0.6534356,0.8267178,0.62633705,0.8131685,0.6366993,0.81834966,0.6298963,0.81494814,0.61476886,0.80738443,0.6879181,0.8439591
15339,0.4933579,0.74667895,0.5970732,0.7985366,0.53044915,0.7652246,0.507187,0.7535935,0.4830064,0.7415032,0.43579265,0.71789634,0.4342212,0.71711063,0.560076,0.780038,0.48541832,0.74270916,0.46490026,0.7324501
15419,0.75682926,0.87841463,0.690594,0.845297,0.7355267,0.86776334,0.63692904,0.8184645,0.66857743,0.8342887,0.68613994,0.84307,0.62228036,0.8111402,0.7003268,0.8501634,0.6521189,0.82605946,0.7081155,0.8540578
15425,0.73352706,0.86676353,0.6873919,0.84369594,0.6410783,0.8205391,0.63970464,0.81985235,0.71351326,0.8567566,0.72632945,0.8631647,0.7223623,0.86118114,0.7136582,0.8568291,0.70557034,0.85278517,0.7636709,0.88183546
15426,0.63346946,0.81673473,0.6668742,0.8334371,0.6028738,0.8014369,0.5614721,0.7807361,0.5811924,0.7905962,0.5763655,0.78818274,0.54368234,0.77184117,0.6190884,0.8095442,0.6286023,0.81430113,0.60352683,0.8017634
15474,0.6430578,0.8215289,0.6779785,0.83898926,0.6469728,0.8234864,0.6134124,0.8067062,0.60936034,0.80468017,0.5835471,0.79177356,0.51767546,0.7588377,0.63698757,0.8184938,0.5740825,0.78704125,0.60057694,0.80028844
15519,0.59347904,0.7967395,0.65980554,0.82990277,0.60313594,0.801568,0.5759962,0.7879981,0.64356947,0.82178473,0.58764184,0.7938209,0.63792384,0.8189619,0.63210464,0.8160523,0.663519,0.8317595,0.6514709,0.82573545
15524,0.62288076,0.81144035,0.62749845,0.8137492,0.5849434,0.7924717,0.5792345,0.78961724,0.5770334,0.7885167,0.59946316,0.7997316,0.55539227,0.77769613,0.6084318,0.8042159,0.62260556,0.8113028,0.6379901,0.81899506
15589,0.67615354,0.8380768,0.66212696,0.8310635,0.637552,0.818776,0.59727097,0.7986355,0.61449873,0.80724937,0.5579655,0.77898276,0.55849993,0.77924997,0.61724335,0.80862164,0.5858898,0.7929449,0.58386517,0.7919326
15679,0.47051397,0.73525697,0.50244844,0.7512242,0.41897073,0.70948535,0.510568,0.755284,0.50456494,0.7522825,0.50039995,0.7502,0.5889235,0.7944617,0.49579772,0.7478989,0.5972336,0.79861677,0.5891011,0.79455054
15743,0.67174816,0.8358741,0.7162125,0.85810626,0.60478836,0.80239415,0.57604325,0.7880216,0.66837513,0.83418757,0.59833884,0.7991694,0.6710449,0.8355224,0.6462345,0.82311726,0.63949746,0.81974876,0.6423356,0.8211678
16036,0.6882768,0.8441384,0.638497,0.8192485,0.62779295,0.8138965,0.66237664,0.8311883,0.6455547,0.8227774,0.56151706,0.7807585,0.5223247,0.76116234,0.6437658,0.8218829,0.5763993,0.78819966,0.56623244,0.7831162
16039,0.66471624,0.8323581,0.6544427,0.8272214,0.6702874,0.8351437,0.6990758,0.8495379,0.5755691,0.7877846,0.5276597,0.7638298,0.49502113,0.74751055,0.65042794,0.82521397,0.6129935,0.80649674,0.5449186,0.77245927
16064,0.7809943,0.89049715,0.8165796,0.9082898,0.7637772,0.8818886,0.7806393,0.89031965,0.7757113,0.88785565,0.66789114,0.8339456,0.6947278,0.8473639,0.7989572,0.8994786,0.73372483,0.8668624,0.7301865,0.86509323
6018,0.67490447,0.83745223,0.66611946,0.8330597,0.6316321,0.81581604,0.6658697,0.83293486,0.6798733,0.8399366,0.73638177,0.8681909,0.6700355,0.83501774,0.7950493,0.89752465,0.8032316,0.9016158,0.7644809,0.8822404
6021,0.69006956,0.8450348,0.60664505,0.80332255,0.60497653,0.80248827,0.61935544,0.8096777,0.61203724,0.8060186,0.7060033,0.85300165,0.62410593,0.81205297,0.6708902,0.8354451,0.6936768,0.8468384,0.69379056,0.8468953
6026,0.58726716,0.7936336,0.6373357,0.8186679,0.5500368,0.7750184,0.59564716,0.79782355,0.6347958,0.8173979,0.69794506,0.84897256,0.6732944,0.8366472,0.7348534,0.8674267,0.7472156,0.8736078,0.772838,0.886419
9479,0.6897878,0.84489393,0.64159954,0.82079977,0.5795498,0.7897749,0.5897844,0.7948922,0.6899214,0.8449607,0.79369336,0.89684665,0.7482425,0.87412125,0.771886,0.885943,0.7508733,0.87543666,0.7884387,0.89421934
16980,0.7187561,0.85937804,0.709062,0.854531,0.67950535,0.8397527,0.70929134,0.85464567,0.70922977,0.85461485,0.73066735,0.8653337,0.67462903,0.8373145,0.7375048,0.86875236,0.7652473,0.8826237,0.7326025,0.86630124
17014,0.34457597,0.672288,0.43338454,0.71669227,0.34368163,0.6718408,0.3729682,0.6864841,0.3961399,0.69806993,0.33260614,0.66630304,0.4271093,0.7135546,0.40242928,0.7012147,0.49700785,0.7485039,0.4378542,0.7189271
18230,0.601776,0.800888,0.61386997,0.80693495,0.5198717,0.75993586,0.61088455,0.8054423,0.61788267,0.80894136,0.6462555,0.82312775,0.6698787,0.83493936,0.6599188,0.8299594,0.6656921,0.83284605,0.6754097,0.83770484
18348,0.6548277,0.82741386,0.6829207,0.84146035,0.60396147,0.80198073,0.6226587,0.81132936,0.6781194,0.8390597,0.78206295,0.8910315,0.7236239,0.86181194,0.79994386,0.89997196,0.79557645,0.8977882,0.820894,0.910447
26715,0.6102873,0.80514365,0.67052376,0.8352619,0.53832364,0.7691618,0.6113272,0.8056636,0.6531594,0.8265797,0.6164625,0.80823123,0.6922599,0.84612995,0.6656132,0.8328066,0.72101355,0.8605068,0.6527002,0.8263501
26747,0.81174874,0.9058744,0.7239115,0.86195576,0.71340585,0.8567029,0.7031027,0.85155135,0.794188,0.897094,0.8413234,0.9206617,0.74626386,0.87313193,0.8310796,0.9155398,0.75151265,0.8757563,0.8212784,0.91063917
29788,0.66459084,0.8322954,0.67021585,0.8351079,0.59612775,0.7980639,0.61788,0.80894,0.6948757,0.84743786,0.7673565,0.88367826,0.7577226,0.8788613,0.74595016,0.8729751,0.7438121,0.87190604,0.784161,0.8920805
29835,0.6795068,0.8397534,0.6956922,0.8478461,0.60655427,0.80327713,0.6483363,0.82416815,0.6557402,0.82787013,0.760245,0.88012254,0.7367898,0.8683949,0.7812789,0.8906394,0.80303526,0.9015176,0.803704,0.901852
30606,0.51225793,0.75612897,0.48872828,0.74436414,0.49227813,0.74613905,0.5122959,0.756148,0.53724694,0.7686235,0.6469352,0.8234676,0.54814297,0.77407146,0.58798504,0.7939925,0.6694084,0.83470416,0.64896494,0.82448244
30845,0.69378483,0.8468924,0.6728337,0.83641684,0.62741435,0.8137072,0.66966105,0.8348305,0.7170754,0.8585377,0.8183807,0.90919036,0.7458199,0.87290996,0.8137535,0.90687674,0.8185847,0.90929234,0.8342312,0.91711557
32072,0.78029776,0.8901489,0.7491089,0.87455446,0.77038896,0.8851945,0.7170419,0.858521,0.7380134,0.8690067,0.78072655,0.8903633,0.7185925,0.85929626,0.8253628,0.9126814,0.7741423,0.88707113,0.7847391,0.8923695
