Unnamed: 0,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_doordash_pm_Raw_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_doordash_pm_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_apple_pm_Raw_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_apple_pm_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_samsara_pm_Raw_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_samsara_pm_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_yelp_pm_Raw_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_yelp_pm_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_match_pm_Raw_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_match_pm_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_i2c_ux_Raw_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_i2c_ux_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_adobe_ux_Raw_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_adobe_ux_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_amazon_ux_Raw_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_amazon_ux_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_rowan_ux_Raw_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_rowan_ux_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_google_ux_Raw_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_google_ux_Score
12488,0.5595548,0.7797774,0.66275096,0.8313755,0.5888802,0.7944401,0.5629293,0.78146464,0.58351433,0.79175717,0.57340854,0.7867043,0.5709828,0.7854914,0.6193179,0.80965894,0.6646964,0.8323482,0.6238797,0.81193984
12489,0.5938114,0.7969057,0.58973294,0.79486644,0.6142178,0.8071089,0.5191047,0.75955236,0.56111753,0.78055876,0.61373407,0.806867,0.578792,0.789396,0.6269063,0.81345314,0.58440477,0.79220235,0.58571875,0.7928594
12490,0.60496694,0.80248344,0.56478477,0.7823924,0.5659722,0.7829861,0.5401899,0.770095,0.5545007,0.77725035,0.5803251,0.79016256,0.54217285,0.77108645,0.5536235,0.7768117,0.5870757,0.79353786,0.57215667,0.78607833
12491,0.7127546,0.8563773,0.67900556,0.8395028,0.6617658,0.8308829,0.6033519,0.8016759,0.6439673,0.82198364,0.6697806,0.8348903,0.64306325,0.82153165,0.67983866,0.8399193,0.6543628,0.8271814,0.67452043,0.83726025
12492,0.61297977,0.8064899,0.62595886,0.81297946,0.5999858,0.7999929,0.57449114,0.7872456,0.593469,0.7967345,0.5934149,0.79670745,0.55849016,0.7792451,0.63471067,0.81735533,0.6212796,0.8106398,0.5600296,0.7800148
12493,0.710451,0.8552255,0.651737,0.8258685,0.6706935,0.83534676,0.60415494,0.8020775,0.6441678,0.8220839,0.7314538,0.8657269,0.64859354,0.8242968,0.70372546,0.8518627,0.69655573,0.84827787,0.70974195,0.854871
12494,0.63269734,0.8163487,0.6246977,0.81234884,0.6076586,0.8038293,0.56505823,0.7825291,0.59594595,0.797973,0.64333016,0.82166505,0.6306863,0.81534314,0.62451315,0.8122566,0.69605684,0.8480284,0.6779462,0.8389731
12495,0.69705546,0.8485277,0.6888212,0.8444106,0.67042005,0.83521,0.6320979,0.816049,0.67227924,0.8361396,0.7405143,0.87025714,0.661312,0.830656,0.7457132,0.8728566,0.7509924,0.8754962,0.74482995,0.87241495
12496,0.77121747,0.88560873,0.70568985,0.85284495,0.7301879,0.86509395,0.6186496,0.8093248,0.72549665,0.8627483,0.8088074,0.9044037,0.70508885,0.8525444,0.7768416,0.8884208,0.77252,0.88626003,0.7914028,0.8957014
12497,0.6934526,0.8467263,0.66077745,0.8303887,0.69686335,0.8484317,0.6140571,0.80702853,0.6754947,0.83774734,0.7162427,0.85812134,0.64137286,0.82068646,0.71142066,0.8557103,0.6713941,0.83569705,0.70099616,0.8504981
12498,0.7669741,0.88348705,0.757842,0.87892103,0.67505085,0.8375254,0.64246464,0.8212323,0.71536994,0.85768497,0.719447,0.8597235,0.673846,0.836923,0.7407234,0.8703617,0.6745827,0.83729136,0.69722307,0.84861153
12499,0.7554257,0.87771285,0.7030388,0.8515194,0.7054647,0.85273236,0.5875031,0.79375154,0.74126005,0.87063,0.7531427,0.87657136,0.6860073,0.84300363,0.73335654,0.86667824,0.65344524,0.8267226,0.7240633,0.86203164
12500,0.7166624,0.8583312,0.68279225,0.8413961,0.6450293,0.82251465,0.57797635,0.7889882,0.69799984,0.8489999,0.70545524,0.85272765,0.69990027,0.84995013,0.6861373,0.84306866,0.6416571,0.82082856,0.68989074,0.8449454
12501,0.4229715,0.71148574,0.42195907,0.7109795,0.43251127,0.71625566,0.39740193,0.69870096,0.40529877,0.70264935,0.38143492,0.69071746,0.35740656,0.6787033,0.38448632,0.69224316,0.38741606,0.69370806,0.34486604,0.672433
12502,0.745877,0.8729385,0.72149146,0.8607457,0.69587636,0.8479382,0.62011635,0.8100582,0.7320978,0.86604893,0.6973191,0.8486595,0.6726162,0.8363081,0.7280636,0.8640318,0.64881974,0.82440984,0.6782234,0.8391117
12503,0.7191055,0.85955274,0.65399665,0.82699835,0.65252554,0.8262628,0.5835706,0.7917853,0.65387446,0.8269372,0.7250632,0.8625316,0.65012825,0.8250641,0.67614555,0.8380728,0.66897804,0.834489,0.6834541,0.841727
12504,0.7884541,0.894227,0.7383596,0.8691798,0.74945164,0.8747258,0.66510195,0.832551,0.7127915,0.8563957,0.7106192,0.8553096,0.6409159,0.82045794,0.75990736,0.8799537,0.6665065,0.83325326,0.6775062,0.8387531
12505,0.69394606,0.84697306,0.6479274,0.8239637,0.68232185,0.8411609,0.5929097,0.79645485,0.6314181,0.81570905,0.6859486,0.8429743,0.5843755,0.79218775,0.6634692,0.8317346,0.686023,0.8430115,0.6687664,0.8343832
12506,0.6994615,0.84973073,0.7223168,0.8611584,0.66138554,0.83069277,0.6318894,0.8159447,0.66964054,0.8348203,0.6513717,0.82568586,0.6639403,0.83197016,0.676249,0.8381245,0.64637053,0.82318527,0.670895,0.8354475
12507,0.6481208,0.82406044,0.63308895,0.8165445,0.6227934,0.8113967,0.5636184,0.7818092,0.62693727,0.81346864,0.66944027,0.83472013,0.6593068,0.8296534,0.64468205,0.822341,0.6491405,0.82457024,0.68907785,0.8445389
12508,0.7561251,0.87806255,0.697484,0.848742,0.6797836,0.8398918,0.6033256,0.8016628,0.7015165,0.85075825,0.71515363,0.85757685,0.6748183,0.83740914,0.6992514,0.8496257,0.67020035,0.8351002,0.7010127,0.8505063
12509,0.69595945,0.8479797,0.65189886,0.82594943,0.71689594,0.85844797,0.60163087,0.80081546,0.64310306,0.82155156,0.7252573,0.86262864,0.5981339,0.79906696,0.71072686,0.8553634,0.6997247,0.84986234,0.70136,0.85068
12510,0.71432287,0.8571614,0.70108116,0.8505406,0.66989124,0.8349456,0.6033926,0.8016963,0.6584954,0.8292477,0.6890474,0.84452367,0.64478636,0.8223932,0.6887586,0.8443793,0.6259614,0.8129807,0.67004275,0.8350214
12511,0.60699713,0.80349857,0.5881871,0.79409355,0.54750615,0.77375305,0.5276444,0.7638222,0.56273204,0.781366,0.6519097,0.82595485,0.5972463,0.79862314,0.6018595,0.8009298,0.6476829,0.82384145,0.6354259,0.81771296
12512,0.59355086,0.79677546,0.6247806,0.8123903,0.5327034,0.7663517,0.5635436,0.7817718,0.5825712,0.79128563,0.5252311,0.76261556,0.5821491,0.7910745,0.57384396,0.786922,0.6408746,0.8204373,0.5786012,0.78930056
12513,0.65563595,0.827818,0.5735915,0.78679574,0.5809601,0.79048,0.5303602,0.7651801,0.56493795,0.782469,0.6373244,0.81866217,0.5417247,0.77086234,0.60652816,0.8032641,0.5835543,0.79177713,0.6050598,0.80252993
12514,0.71675456,0.8583773,0.7070753,0.8535377,0.69153345,0.8457667,0.62740326,0.8137016,0.72102815,0.86051404,0.71067077,0.85533535,0.6620854,0.8310427,0.75270295,0.8763515,0.6794318,0.8397159,0.6887207,0.84436035
12515,0.74467933,0.87233967,0.7049204,0.8524602,0.6846503,0.84232515,0.61027515,0.8051376,0.67760456,0.8388023,0.70874965,0.8543748,0.6272856,0.8136428,0.7183798,0.85918987,0.6892732,0.84463656,0.6992067,0.84960335
12516,0.7457045,0.8728522,0.75004816,0.8750241,0.77612185,0.8880609,0.68652046,0.8432602,0.7314073,0.86570364,0.65856725,0.8292836,0.6795709,0.83978546,0.7438431,0.87192154,0.7011491,0.85057455,0.697719,0.8488595
12518,0.6745124,0.8372562,0.72557676,0.8627884,0.7167797,0.85838985,0.6409697,0.8204849,0.72704005,0.86352,0.69908345,0.8495417,0.7399942,0.86999714,0.7591828,0.8795914,0.7256868,0.8628434,0.7229637,0.86148185
12519,0.7616309,0.88081545,0.72464246,0.86232126,0.67586416,0.8379321,0.6084273,0.80421364,0.69479376,0.84739685,0.6830822,0.8415411,0.65469205,0.827346,0.6928456,0.8464228,0.6636474,0.8318237,0.6927388,0.8463694
12520,0.68692255,0.8434613,0.6615442,0.8307721,0.66469306,0.83234656,0.5722814,0.7861407,0.6376069,0.8188034,0.6591302,0.8295651,0.58275276,0.79137635,0.64662266,0.8233113,0.61124146,0.80562073,0.65071964,0.8253598
12521,0.7358955,0.86794776,0.6423218,0.8211609,0.66146946,0.8307347,0.57226276,0.7861314,0.6804385,0.84021926,0.73967266,0.86983633,0.6502634,0.8251317,0.68196285,0.8409814,0.6216209,0.81081045,0.7019689,0.85098445
12523,0.67008424,0.8350421,0.65565276,0.8278264,0.6359143,0.81795716,0.62418437,0.8120922,0.61176705,0.8058835,0.6297566,0.81487834,0.58458304,0.7922915,0.6526132,0.8263066,0.6228235,0.81141174,0.6500262,0.8250131
12525,0.8217831,0.91089153,0.7829974,0.8914987,0.7693299,0.88466495,0.6963841,0.84819204,0.80882525,0.9044126,0.7756276,0.8878138,0.74399495,0.8719975,0.7970005,0.89850026,0.73081386,0.86540693,0.7450608,0.8725304
12526,0.75126183,0.8756309,0.68504834,0.8425242,0.70162666,0.8508133,0.64632,0.82316,0.6816112,0.8408056,0.7281773,0.86408865,0.6440059,0.82200295,0.7174606,0.8587303,0.6890665,0.84453326,0.70070505,0.8503525
12527,0.75829315,0.8791466,0.7122774,0.8561387,0.7052849,0.8526424,0.6547799,0.82738996,0.6811586,0.8405793,0.71700776,0.8585039,0.63987464,0.81993735,0.7028677,0.8514339,0.67504483,0.8375224,0.6906178,0.8453089
12528,0.65700233,0.82850116,0.6479988,0.8239994,0.6774832,0.8387416,0.56807244,0.7840362,0.6270588,0.8135294,0.6648251,0.83241254,0.57402927,0.7870146,0.6755024,0.8377512,0.64783525,0.8239176,0.61931986,0.80965996
12529,0.779819,0.8899095,0.68253624,0.8412681,0.7027442,0.8513721,0.59528714,0.79764354,0.7159474,0.8579737,0.7293339,0.86466694,0.6428689,0.82143444,0.7090016,0.8545008,0.60985416,0.8049271,0.6579779,0.8289889
12530,0.50660825,0.7533041,0.45826817,0.7291341,0.46295586,0.7314779,0.44220018,0.7211001,0.40239024,0.7011951,0.43056977,0.7152849,0.37528893,0.6876445,0.4238028,0.7119014,0.41826886,0.70913446,0.42936838,0.7146842
12531,0.56776893,0.78388447,0.6291238,0.8145619,0.57665133,0.78832567,0.5122112,0.7561056,0.5637307,0.78186536,0.5581819,0.77909094,0.59083486,0.7954174,0.56316555,0.7815828,0.5829885,0.79149425,0.5837027,0.79185134
12532,0.7455315,0.8727658,0.6882427,0.84412134,0.6820631,0.84103155,0.60583115,0.8029156,0.6876371,0.84381855,0.6734961,0.83674806,0.6311679,0.81558394,0.6782499,0.8391249,0.63026315,0.81513155,0.64344466,0.8217223
12533,0.7607068,0.8803534,0.692643,0.84632146,0.69288087,0.84644043,0.6175349,0.80876744,0.69816685,0.8490834,0.7159395,0.85796976,0.66546655,0.8327333,0.70714873,0.8535744,0.67421085,0.8371054,0.70638275,0.8531914
12565,0.8014244,0.9007122,0.71425974,0.8571299,0.71656895,0.8582845,0.63551,0.817755,0.7175481,0.85877407,0.7338679,0.86693394,0.62113976,0.8105699,0.72378933,0.86189467,0.65144825,0.8257241,0.69451374,0.8472569
12656,0.65725976,0.82862985,0.69216835,0.8460842,0.5950065,0.79750323,0.57168114,0.7858406,0.6634747,0.83173734,0.64489335,0.8224467,0.6461939,0.823097,0.6901597,0.84507984,0.651366,0.825683,0.68790674,0.8439534
12674,0.7524886,0.8762443,0.70974743,0.8548737,0.6982492,0.8491246,0.5922824,0.7961412,0.68663216,0.8433161,0.7254167,0.86270833,0.62499297,0.8124965,0.70747536,0.8537377,0.6660799,0.83303994,0.6875075,0.84375376
12687,0.6214849,0.81074244,0.63795364,0.8189768,0.5366244,0.7683122,0.5471207,0.77356035,0.6367096,0.8183548,0.63654387,0.81827193,0.6684413,0.83422065,0.6770797,0.83853984,0.6580046,0.82900226,0.66120577,0.8306029
12736,0.7031744,0.8515872,0.68087983,0.8404399,0.5984435,0.79922175,0.68698907,0.84349453,0.66177046,0.83088523,0.5731,0.78655,0.63984454,0.81992227,0.6563798,0.8281899,0.68535995,0.84268,0.63295114,0.8164756
13078,0.75695276,0.8784764,0.67777216,0.8388861,0.6552714,0.8276357,0.6405561,0.82027805,0.7395221,0.86976105,0.77944565,0.8897228,0.7132834,0.8566417,0.74386716,0.8719336,0.6928811,0.84644055,0.7535126,0.8767563
13080,0.7400665,0.87003326,0.7210467,0.86052334,0.6903354,0.8451677,0.6262403,0.8131201,0.6739111,0.83695555,0.6848976,0.84244883,0.62987477,0.81493735,0.699705,0.8498525,0.69143647,0.84571826,0.7051262,0.85256314
13146,0.76031005,0.880155,0.74549115,0.8727456,0.67486984,0.8374349,0.699875,0.8499375,0.7085826,0.8542913,0.71420187,0.85710096,0.69772875,0.8488644,0.7373575,0.86867875,0.8000879,0.90004396,0.7818129,0.89090645
13147,0.72755563,0.8637778,0.655602,0.827801,0.62318575,0.8115929,0.6084862,0.8042431,0.6787086,0.8393543,0.6575105,0.82875526,0.6199429,0.80997145,0.6248012,0.8124006,0.63119006,0.81559503,0.64489925,0.8224496
13148,0.6657035,0.83285177,0.6271348,0.8135674,0.616013,0.8080065,0.5837026,0.7918513,0.65979946,0.8298997,0.5432194,0.77160966,0.52820957,0.7641048,0.62724006,0.81362003,0.52884257,0.7644213,0.5156012,0.7578006
13149,0.6682321,0.83411604,0.62933373,0.81466687,0.57009614,0.78504807,0.52213144,0.7610657,0.61563826,0.8078191,0.5684329,0.78421646,0.5103252,0.7551626,0.5760015,0.78800076,0.56087303,0.7804365,0.5539205,0.77696025
13150,0.73305416,0.8665271,0.74008644,0.8700432,0.69258416,0.8462921,0.64755523,0.8237776,0.720171,0.8600855,0.7109463,0.85547316,0.6892358,0.8446179,0.747439,0.8737195,0.7097473,0.85487366,0.7165073,0.85825366
13196,0.7166296,0.8583148,0.7034741,0.851737,0.6464124,0.8232062,0.6116493,0.80582464,0.606763,0.8033815,0.59734124,0.79867065,0.5805018,0.7902509,0.63748395,0.818742,0.6244563,0.81222814,0.61484885,0.8074244
13382,0.7085122,0.8542561,0.6984371,0.84921855,0.68540514,0.84270257,0.6487694,0.8243847,0.65924585,0.8296229,0.6467235,0.82336175,0.6418375,0.82091874,0.67529887,0.83764946,0.6488097,0.82440484,0.6829891,0.84149456
13461,0.6051359,0.80256796,0.6095544,0.8047772,0.59157145,0.7957857,0.5570898,0.7785449,0.54664266,0.77332133,0.5287378,0.7643689,0.5260065,0.76300323,0.56809103,0.7840455,0.5304642,0.7652321,0.5391197,0.76955986
13475,0.6994357,0.84971786,0.7188909,0.85944545,0.6430396,0.8215198,0.59225404,0.796127,0.6707561,0.83537805,0.6334944,0.8167472,0.6598649,0.82993245,0.6877488,0.8438744,0.6349094,0.8174547,0.6446512,0.8223256
13477,0.72595596,0.862978,0.6631406,0.83157027,0.678463,0.8392315,0.62007755,0.8100388,0.6658534,0.8329267,0.6518012,0.8259006,0.61608076,0.8080404,0.67824376,0.8391219,0.5955272,0.7977636,0.6628759,0.83143795
13537,0.79496145,0.8974807,0.7159864,0.8579932,0.73851085,0.8692554,0.6832726,0.8416363,0.7160549,0.85802746,0.70657885,0.8532894,0.65943915,0.82971954,0.721901,0.86095047,0.6639905,0.83199525,0.6924142,0.84620714
13893,0.7641969,0.88209844,0.7126875,0.85634375,0.6953736,0.84768677,0.6477196,0.8238598,0.7096884,0.8548442,0.69789755,0.8489488,0.6473834,0.8236917,0.7042978,0.8521489,0.64096856,0.8204843,0.6882343,0.84411716
13897,0.6868775,0.84343874,0.66182756,0.8309138,0.6065829,0.80329144,0.6156331,0.8078165,0.6064795,0.80323976,0.57082176,0.7854109,0.57338583,0.7866929,0.61975014,0.8098751,0.61037195,0.805186,0.573509,0.7867545
14744,0.6967214,0.84836066,0.6569774,0.8284887,0.675405,0.8377025,0.6278825,0.81394124,0.61447585,0.8072379,0.6180278,0.8090139,0.60476804,0.802384,0.62863946,0.81431973,0.62968504,0.8148425,0.61990213,0.80995107
14862,0.7357459,0.86787295,0.63751304,0.8187565,0.6497177,0.82485884,0.64345455,0.8217273,0.6836519,0.84182596,0.63479745,0.8173987,0.62065136,0.8103257,0.6898097,0.84490484,0.60198474,0.80099237,0.62298864,0.81149435
14882,0.715497,0.8577485,0.75557524,0.8777876,0.6976383,0.84881914,0.64953023,0.8247651,0.73404723,0.8670236,0.67321384,0.8366069,0.64443916,0.8222196,0.7455367,0.87276834,0.66764325,0.83382165,0.665822,0.832911
14890,0.7276761,0.8638381,0.649544,0.824772,0.63631654,0.81815827,0.5920521,0.79602605,0.66515213,0.83257604,0.7144067,0.85720336,0.59563595,0.79781795,0.7409906,0.8704953,0.6584184,0.8292092,0.6852095,0.84260476
14906,0.71212006,0.85606,0.6621617,0.83108085,0.6404103,0.82020515,0.5949365,0.79746825,0.6548764,0.82743824,0.586177,0.7930885,0.5427879,0.77139395,0.6320145,0.81600726,0.56693876,0.7834694,0.57201886,0.78600943
14907,0.50193167,0.75096583,0.57498765,0.7874938,0.47961602,0.739808,0.4697985,0.7348993,0.56278443,0.7813922,0.48596662,0.74298334,0.5529555,0.77647775,0.57620084,0.7881004,0.513626,0.756813,0.5012363,0.75061816
14914,0.6911228,0.8455614,0.59673643,0.7983682,0.56995946,0.7849797,0.55542314,0.7777116,0.60702837,0.8035142,0.61277443,0.8063872,0.52356243,0.7617812,0.58898604,0.794493,0.573128,0.786564,0.5622571,0.7811285
14916,0.23293406,0.616467,0.27410638,0.6370532,0.18492576,0.5924629,0.28425196,0.64212596,0.19171816,0.59585905,0.19302282,0.5965114,0.25722152,0.62861073,0.22134256,0.6106713,0.26648176,0.6332409,0.21375303,0.6068765
14930,0.7451958,0.87259793,0.67979276,0.8398964,0.6836286,0.8418143,0.6131191,0.80655956,0.7090328,0.8545164,0.7160096,0.8580048,0.6496966,0.8248483,0.7050195,0.85250974,0.68471444,0.8423572,0.7166202,0.8583101
14932,0.6778832,0.8389416,0.66175157,0.83087575,0.63411784,0.8170589,0.5503899,0.77519494,0.6243357,0.8121679,0.66067046,0.83033526,0.6238879,0.81194395,0.64372456,0.8218623,0.66154337,0.8307717,0.65450823,0.8272541
14939,0.7367189,0.86835945,0.7091084,0.8545542,0.6956725,0.84783626,0.61659443,0.8082972,0.703066,0.851533,0.74722755,0.8736138,0.6974561,0.84872806,0.72329617,0.8616481,0.6900797,0.84503984,0.7529955,0.87649775
14947,0.7087586,0.8543793,0.6931827,0.84659135,0.6560835,0.8280418,0.6136323,0.80681616,0.6596365,0.82981825,0.66089976,0.8304499,0.60897577,0.8044879,0.66582143,0.8329107,0.6588652,0.8294326,0.672974,0.836487
15180,0.6217444,0.8108722,0.58221805,0.791109,0.61963236,0.8098162,0.5668235,0.78341174,0.53836775,0.7691839,0.5485616,0.7742808,0.45803422,0.72901714,0.5340357,0.76701784,0.5853406,0.7926703,0.53401256,0.7670063
15240,0.5746425,0.7873212,0.5787635,0.78938174,0.52829397,0.764147,0.5203098,0.7601549,0.59198934,0.79599464,0.57767,0.788835,0.6269667,0.81348336,0.58515376,0.7925769,0.5622784,0.7811392,0.631363,0.81568146
15339,0.6876893,0.84384465,0.74826324,0.8741316,0.6687691,0.83438456,0.6251533,0.81257665,0.62646985,0.8132349,0.5976502,0.7988251,0.57419753,0.78709877,0.6962087,0.84810436,0.5889423,0.79447114,0.62087196,0.810436
15419,0.753378,0.87668896,0.69466805,0.847334,0.74239844,0.87119925,0.62881666,0.8144083,0.67680025,0.8384001,0.6691191,0.83455956,0.6093994,0.80469966,0.7003728,0.8501864,0.6260162,0.81300807,0.6761116,0.8380558
15425,0.74537337,0.8726867,0.6942797,0.84713984,0.6773824,0.83869123,0.66879034,0.8343952,0.7246617,0.86233085,0.7157581,0.85787904,0.6786409,0.8393204,0.70723003,0.85361505,0.7160471,0.8580235,0.7399033,0.8699516
15426,0.7245334,0.86226666,0.6857878,0.8428939,0.6332563,0.81662816,0.59321105,0.7966055,0.63411987,0.81705993,0.60879004,0.804395,0.5671813,0.7835907,0.65170085,0.8258504,0.611494,0.80574703,0.60018367,0.80009186
15474,0.704707,0.8523535,0.70986605,0.854933,0.67845607,0.83922803,0.6364984,0.8182492,0.6568017,0.82840085,0.635784,0.81789196,0.61760855,0.8088043,0.66277015,0.8313851,0.6328875,0.81644374,0.6612654,0.8306327
15519,0.6815659,0.84078294,0.6988409,0.8494204,0.6034753,0.80173767,0.58757925,0.7937896,0.64462155,0.8223108,0.63538957,0.8176948,0.6602814,0.8301407,0.6488978,0.82444894,0.6532063,0.8266032,0.6516143,0.82580715
15524,0.7014228,0.8507114,0.70517474,0.85258734,0.67345583,0.8367279,0.62199926,0.81099963,0.6768925,0.83844626,0.701556,0.850778,0.6658859,0.83294296,0.7110401,0.85552,0.7250478,0.8625239,0.7520357,0.8760178
15589,0.7164788,0.8582394,0.7024305,0.85121524,0.66450626,0.8322531,0.629384,0.814692,0.6622989,0.83114946,0.6514205,0.82571024,0.6369498,0.8184749,0.6516992,0.8258496,0.6719103,0.83595514,0.6807903,0.84039515
15679,0.54151297,0.7707565,0.53199303,0.7659965,0.47170544,0.7358527,0.5590241,0.77951205,0.5534682,0.7767341,0.5471895,0.77359474,0.60157216,0.8007861,0.55521894,0.77760947,0.6000957,0.8000479,0.5674938,0.7837469
15743,0.7599251,0.87996256,0.7467935,0.87339675,0.66222715,0.8311136,0.6336921,0.816846,0.7112272,0.8556136,0.7194043,0.8597021,0.72838104,0.8641905,0.73459417,0.86729705,0.696481,0.8482405,0.7337196,0.8668598
16036,0.73280215,0.8664011,0.7264768,0.8632384,0.64079285,0.8203964,0.69916815,0.8495841,0.7005867,0.85029334,0.6351423,0.81757116,0.65121615,0.8256081,0.7001833,0.85009164,0.6637844,0.8318922,0.6619483,0.83097416
16039,0.67777765,0.8388888,0.66520584,0.8326029,0.6532706,0.8266353,0.6694844,0.8347422,0.5830997,0.79154986,0.5513164,0.7756582,0.51159716,0.7557986,0.6370039,0.81850195,0.602726,0.801363,0.5406575,0.77032876
16064,0.78025067,0.89012533,0.80424905,0.9021245,0.7053405,0.85267025,0.71167827,0.85583913,0.76670754,0.88335377,0.70190775,0.8509539,0.6999434,0.8499717,0.77645105,0.88822556,0.72946584,0.8647329,0.7338922,0.8669461
6018,0.6077958,0.80389786,0.63821006,0.819105,0.558989,0.7794945,0.62589276,0.8129464,0.62905467,0.81452733,0.706511,0.8532555,0.67535794,0.83767897,0.74450177,0.8722509,0.74685013,0.87342507,0.75952196,0.879761
6021,0.6926718,0.8463359,0.6258244,0.8129122,0.60986125,0.8049306,0.6219547,0.81097734,0.6038692,0.8019346,0.69693255,0.8484663,0.62211096,0.8110555,0.67713684,0.83856845,0.69805217,0.8490261,0.6801164,0.8400582
6026,0.55393744,0.7769687,0.5783944,0.7891972,0.46393389,0.731967,0.5448533,0.77242666,0.56867415,0.78433704,0.61730886,0.8086544,0.62209326,0.8110466,0.66267866,0.83133936,0.60259384,0.80129695,0.64792466,0.82396233
9479,0.7276914,0.8638457,0.6905458,0.8452729,0.62291276,0.8114564,0.6401335,0.82006675,0.72257173,0.86128587,0.7775853,0.88879263,0.7291386,0.8645693,0.78831446,0.89415723,0.75958246,0.87979126,0.79942966,0.8997148
16980,0.67982376,0.8399119,0.73608744,0.8680437,0.6272851,0.81364256,0.69622666,0.8481133,0.66778946,0.8338947,0.6422683,0.82113415,0.6422862,0.8211431,0.6992396,0.8496198,0.7112461,0.855623,0.6779197,0.8389598
17014,0.46863097,0.7343155,0.5838775,0.7919388,0.4321707,0.7160853,0.47063357,0.73531675,0.5372316,0.76861584,0.44928446,0.7246422,0.5759693,0.7879846,0.53726727,0.7686336,0.5918025,0.79590124,0.5536694,0.7768347
18230,0.7010412,0.8505206,0.68787956,0.8439398,0.5990623,0.79953116,0.6442812,0.8221406,0.71884114,0.85942054,0.74706507,0.87353253,0.74003696,0.8700185,0.7573992,0.8786996,0.7378104,0.8689052,0.77054954,0.88527477
18348,0.62417626,0.81208813,0.6539749,0.82698745,0.55135286,0.7756764,0.5745566,0.7872783,0.6497281,0.82486403,0.7751256,0.8875628,0.73561335,0.8678067,0.76807153,0.88403577,0.7648101,0.88240504,0.82681865,0.91340935
26715,0.6584737,0.82923687,0.67319113,0.83659554,0.573925,0.7869625,0.61611617,0.8080581,0.6752138,0.8376069,0.69016457,0.8450823,0.7197547,0.85987735,0.7248663,0.86243314,0.7475608,0.87378037,0.72541773,0.86270887
26747,0.812819,0.9064095,0.76809597,0.884048,0.6807002,0.8403501,0.6889067,0.84445333,0.797335,0.8986675,0.833771,0.9168855,0.7847356,0.89236784,0.8212596,0.9106298,0.7581477,0.87907386,0.81214666,0.90607333
29788,0.58452606,0.79226303,0.61241573,0.8062079,0.50324464,0.7516223,0.5522834,0.7761417,0.6267413,0.81337065,0.71338916,0.8566946,0.7093067,0.85465336,0.71602595,0.858013,0.7001615,0.8500807,0.7447009,0.87235045
29835,0.62143624,0.8107181,0.65691876,0.8284594,0.52125895,0.7606295,0.6042913,0.80214566,0.5961248,0.79806244,0.70847434,0.8542372,0.6854462,0.84272313,0.7154642,0.85773206,0.7486061,0.87430304,0.7382735,0.86913675
30606,0.6936767,0.84683836,0.634359,0.8171795,0.5974458,0.79872286,0.6087309,0.80436546,0.6866404,0.8433202,0.8056809,0.90284044,0.70275575,0.85137784,0.75004995,0.875025,0.7588177,0.87940884,0.7963135,0.89815676
30845,0.74860775,0.8743039,0.7164422,0.8582211,0.66059935,0.8302997,0.6725026,0.83625126,0.7013771,0.8506886,0.81522024,0.9076101,0.7134801,0.85674006,0.80831885,0.9041594,0.7978911,0.89894557,0.7976284,0.8988142
32072,0.77196085,0.8859804,0.7266581,0.86332905,0.6947534,0.8473767,0.69631094,0.8481555,0.7280501,0.86402506,0.8055655,0.90278274,0.74473524,0.8723676,0.8058956,0.9029478,0.7401498,0.87007487,0.7852183,0.8926091
46443,0.7536172,0.87680864,0.7511611,0.87558055,0.70833004,0.854165,0.699846,0.849923,0.7405779,0.87028897,0.7802714,0.8901357,0.7201804,0.8600902,0.82218814,0.91109407,0.7825991,0.89129955,0.8190932,0.9095466
